**************************************************
START LOG TRACE: 14/10/2021 06:28:37.783
**************************************************

14/10/2021 06:28:37.799: Start update interface for slab 148109.

14/10/2021 06:28:38.485: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090787|                                  _SP00019883_1613|    0|    0|    0|-2264.20| 1165.46|    0.00|  499.79|  174.93|-2264.20| 1165.46|  180.00|  533.00|  175.00|   15.00|SLAB00000000041927|                                            611951|
|                                       OFF00090787|                                  _SP00019883_1614|    0|    0|    0|-2295.05| 1791.37|    0.00|  499.79|  174.93|-2295.05| 1791.37|  180.00|  533.00|  175.00|   15.00|SLAB00000000041927|                                            611952|
|                                       OFF00090787|                                _SP00019883 SP0615|    0|    0|    0|-2264.20|  986.46|    0.00|  499.79|  174.93|-2264.20|  986.46|    0.00|  533.00|  175.00|   15.00|SLAB00000000041927|                                            611953|
|                                       OFF00090787|                                _SP00019883 SP0616|    0|    0|    0|-2295.05| 1970.37|    0.00|  499.79|  174.93|-2295.05| 1970.37|  180.00|  533.00|  175.00|   15.00|SLAB00000000041927|                                            611954|
|                                       OFF00090787|                                  _SP00019885_1617|    0|    0|    0|-1761.05| 2149.37|    0.00|  499.71|  174.90|-1761.05| 2149.37|  180.00|  527.00|  175.00|   15.00|SLAB00000000041927|                                            611955|
|                                       OFF00090787|                                  _SP00019885_1618|    0|    0|    0|-1761.05| 1791.37|    0.00|  499.71|  174.90|-1761.05| 1791.37|  180.00|  527.00|  175.00|   15.00|SLAB00000000041927|                                            611956|
|                                       OFF00090787|                                  _SP00019885_1619|    0|    0|    0|-1730.20|  986.46|    0.00|  499.71|  174.90|-1730.20|  986.46|    0.00|  527.00|  175.00|   15.00|SLAB00000000041927|                                            611957|
|                                       OFF00090787|                                  _SP00019885_1620|    0|    0|    0|-1730.20| 1344.46|    0.00|  499.71|  174.90|-1730.20| 1344.46|  180.00|  527.00|  175.00|   15.00|SLAB00000000041927|                                            611958|
|                                       OFF00090787|                                  _SP00019885_1621|    0|    0|    0|-1730.20| 1165.46|    0.00|  499.71|  174.90|-1730.20| 1165.46|  180.00|  527.00|  175.00|   15.00|SLAB00000000041927|                                            611959|
|                                       OFF00090787|                                  _SP00019885_1622|    0|    0|    0|-1730.20| 1523.46|    0.00|  499.71|  174.90|-1730.20| 1523.46|  180.00|  527.00|  175.00|   15.00|SLAB00000000041927|                                            611960|
|                                       OFF00090787|                                  _SP00019886_1623|    0|    0|    0|-1227.55| 1791.37|    0.00|  499.80|  174.93|-1227.55| 1791.37|  180.00|  532.00|  175.00|   15.00|SLAB00000000041927|                                            611961|
|                                       OFF00090787|                                  _SP00019886_1624|    0|    0|    0|-1196.70|  986.46|    0.00|  499.80|  174.93|-1196.70|  986.46|  180.00|  532.00|  175.00|   15.00|SLAB00000000041927|                                            611962|
|                                       OFF00090787|                                  _SP00019886_1627|    0|    0|    0|-1196.70| 1344.46|    0.00|  499.80|  174.93|-1196.70| 1344.46|  180.00|  532.00|  175.00|   15.00|SLAB00000000041927|                                            611963|
|                                       OFF00090787|                                  _SP00019886_1634|    0|    0|    0| -714.00| 1790.58|   90.00|  499.80|  174.93| -714.00| 1790.58|  270.00|  532.00|  175.00|   15.00|SLAB00000000041927|                                            611964|
|                                       OFF00090787|                                  _SP00019886_1629|    0|    0|    0|-1196.70| 1523.46|    0.00|  499.80|  174.93|-1196.70| 1523.46|  180.00|  532.00|  175.00|   15.00|SLAB00000000041927|                                            611965|
|                                       OFF00090787|                                  _SP00019886_1633|    0|    0|    0| -714.00| 1254.58|   90.00|  499.80|  174.93| -714.00| 1254.58|  270.00|  532.00|  175.00|   15.00|SLAB00000000041927|                                            611966|
|                                       OFF00090787|                                  _SP00019886_1631|    0|    0|    0|-1227.55| 1970.37|    0.00|  499.80|  174.93|-1227.55| 1970.37|  180.00|  532.00|  175.00|   15.00|SLAB00000000041927|                                            611967|
|                                       OFF00090787|                                  _SP00019886_1632|    0|    0|    0|-1227.55| 2149.37|    0.00|  499.80|  174.93|-1227.55| 2149.37|  180.00|  532.00|  175.00|   15.00|SLAB00000000041927|                                            611968|


14/10/2021 12:12:23.574: End update interface for slab 148120.
**************************************************
END LOG TRACE: 14/10/2021 12:12:23.574
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 12:34:43.702
**************************************************

14/10/2021 12:34:43.702: Start update interface for slab 148121.

14/10/2021 12:34:44.045: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090787|                                  _SP00019887_1708|    0|    0|    0|-3028.35|  939.81|   90.00|  209.32|  104.66|-3028.35|  939.81|    0.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611969|
|                                       OFF00090787|                                  _SP00019887_1709|    0|    0|    0|-2486.35|  939.81|   90.00|  209.32|  104.66|-2486.35|  939.81|    0.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611970|
|                                       OFF00090787|                                  _SP00019887_1710|    0|    0|    0|-1944.35|  939.81|   90.00|  209.32|  104.66|-1944.35|  939.81|    0.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611971|
|                                       OFF00090787|                                  _SP00019887_1711|    0|    0|    0|-1402.35|  939.81|    0.00|  537.43|  188.10|-1402.35|  939.81|    0.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611972|
|                                       OFF00090787|                                  _SP00019887_1712|    0|    0|    0| -860.35|  939.81|   90.00|  209.32|  104.66| -860.35|  939.81|    0.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611973|
|                                       OFF00090787|                                  _SP00019887_1713|    0|    0|    0|-3028.35| 1153.81|   90.00|  209.32|  104.66|-3028.35| 1153.81|    0.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611974|
|                                       OFF00090787|                                  _SP00019887_1714|    0|    0|    0|-2486.35| 1153.81|   90.00|  209.32|  104.66|-2486.35| 1153.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611975|
|                                       OFF00090787|                                  _SP00019887_1715|    0|    0|    0|-1944.35| 1153.81|   90.00|  209.32|  104.66|-1944.35| 1153.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611976|
|                                       OFF00090787|                                  _SP00019887_1716|    0|    0|    0|-1402.35| 1153.81|   90.00|  209.32|  104.66|-1402.35| 1153.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611977|
|                                       OFF00090787|                                  _SP00019887_1717|    0|    0|    0| -860.35| 1153.81|    0.00|  537.43|  188.10| -860.35| 1153.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611978|
|                                       OFF00090787|                                  _SP00019887_1719|    0|    0|    0|-2486.35| 1367.81|   90.00|  209.32|  104.66|-2486.35| 1367.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611979|
|                                       OFF00090787|                                  _SP00019887_1721|    0|    0|    0|-1402.35| 1367.81|   90.00|  209.32|  104.66|-1402.35| 1367.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611980|
|                                       OFF00090787|                                  _SP00019887_1722|    0|    0|    0| -860.35| 1367.81|   90.00|  209.32|  104.66| -860.35| 1367.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611981|
|                                       OFF00090787|                                  _SP00019887_1723|    0|    0|    0|-3028.35| 1581.81|   90.00|  209.32|  104.66|-3028.35| 1581.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611982|
|                                       OFF00090787|                                  _SP00019887_1724|    0|    0|    0|-2486.35| 1581.81|   90.00|  209.32|  104.66|-2486.35| 1581.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611983|
|                                       OFF00090787|                                  _SP00019887_1725|    0|    0|    0|-1944.35| 1581.81|   90.00|  209.32|  104.66|-1944.35| 1581.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611984|
|                                       OFF00090787|                                  _SP00019887_1726|    0|    0|    0|-1402.35| 1581.81|    0.00|  537.43|  188.10|-1402.35| 1581.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611985|
|                                       OFF00090787|                                  _SP00019887_1727|    0|    0|    0| -860.35| 1581.81|    0.00|  537.43|  188.10| -860.35| 1581.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611986|
|                                       OFF00090787|                                  _SP00019887_1728|    0|    0|    0|-2486.35| 1795.81|   90.00|  209.32|  104.66|-2486.35| 1795.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611987|
|                                       OFF00090787|                                  _SP00019887_1729|    0|    0|    0|-1944.35| 1795.81|   90.00|  209.32|  104.66|-1944.35| 1795.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611988|
|                                       OFF00090787|                                  _SP00019887_1730|    0|    0|    0|-1402.35| 1795.81|    0.00|  537.43|  188.10|-1402.35| 1795.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611989|
|                                       OFF00090787|                                  _SP00019887_1731|    0|    0|    0| -860.35| 1795.81|   90.00|  209.32|  104.66| -860.35| 1795.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611990|
|                                       OFF00090787|                                  _SP00019887_1733|    0|    0|    0|-1944.35| 2009.81|    0.00|  537.43|  188.10|-1944.35| 2009.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611991|
|                                       OFF00090787|                                  _SP00019887_1734|    0|    0|    0|-1402.35| 2009.81|   90.00|  209.32|  104.66|-1402.35| 2009.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611992|
|                                       OFF00090787|                                  _SP00019887_1736|    0|    0|    0|-2486.35| 2223.81|   90.00|  209.32|  104.66|-2486.35| 2223.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611993|
|                                       OFF00090787|                                  _SP00019887_1737|    0|    0|    0|-1944.35| 2223.81|   90.00|  209.32|  104.66|-1944.35| 2223.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611994|
|                                       OFF00090787|                                  _SP00019887_1738|    0|    0|    0|-1402.35| 2223.81|   90.00|  209.32|  104.66|-1402.35| 2223.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611995|
|                                       OFF00090787|                                  _SP00019887_1744|    0|    0|    0|-3028.35| 1795.81|    0.00|  537.43|  188.10|-3028.35| 1795.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611996|
|                                       OFF00090787|                                  _SP00019887_1745|    0|    0|    0|-3028.35| 2009.81|    0.00|  537.43|  188.10|-3028.35| 2009.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611997|
|                                       OFF00090787|                                  _SP00019887_1746|    0|    0|    0|-3028.35| 2223.81|   90.00|  209.32|  104.66|-3028.35| 2223.81|  180.00|  538.00|  210.00|   15.00|SLAB00000000041928|                                            611998|


14/10/2021 12:34:44.060: End update interface for slab 148121.
**************************************************
END LOG TRACE: 14/10/2021 12:34:44.060
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 12:58:03.113
**************************************************

14/10/2021 12:58:03.128: Start update interface for slab 148122.

14/10/2021 12:58:03.565: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090787|                                  _SP00019887_1837|    0|    0|    0|-3128.71| 1578.02|   90.00|  209.32|  104.66|-3128.71| 1578.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            611999|
|                                       OFF00090787|                                  _SP00019887_1838|    0|    0|    0|-3128.71| 1792.02|   90.00|  209.32|  104.66|-3128.71| 1792.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612000|
|                                       OFF00090787|                                  _SP00019887_1839|    0|    0|    0|-3128.71| 2006.02|   90.00|  209.32|  104.66|-3128.71| 2006.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612001|
|                                       OFF00090787|                                  _SP00019887_1840|    0|    0|    0|-3128.71| 2220.02|   90.00|  209.32|  104.66|-3128.71| 2220.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612002|
|                                       OFF00090787|                                  _SP00019887_1841|    0|    0|    0|-2586.71|  936.02|   90.00|  209.32|  104.66|-2586.71|  936.02|    0.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612003|
|                                       OFF00090787|                                  _SP00019887_1842|    0|    0|    0|-2586.71| 1150.02|   90.00|  209.32|  104.66|-2586.71| 1150.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612004|
|                                       OFF00090787|                                  _SP00019887_1843|    0|    0|    0|-2586.71| 1364.02|    0.00|  537.43|  188.10|-2586.71| 1364.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612005|
|                                       OFF00090787|                                  _SP00019887_1844|    0|    0|    0|-2586.71| 1578.02|    0.00|  537.43|  188.10|-2586.71| 1578.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612006|
|                                       OFF00090787|                                  _SP00019887_1845|    0|    0|    0|-2586.71| 1792.02|   90.00|  209.32|  104.66|-2586.71| 1792.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612007|
|                                       OFF00090787|                                  _SP00019887_1846|    0|    0|    0|-2586.71| 2006.02|   90.00|  209.32|  104.66|-2586.71| 2006.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612008|
|                                       OFF00090787|                                  _SP00019887_1847|    0|    0|    0|-2586.71| 2220.02|   90.00|  209.32|  104.66|-2586.71| 2220.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612009|
|                                       OFF00090787|                                  _SP00019887_1854|    0|    0|    0|-1502.71|  936.02|   90.00|  209.32|  104.66|-1502.71|  936.02|    0.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612016|
|                                       OFF00090787|                                  _SP00019887_1855|    0|    0|    0|-1502.71| 1150.02|    0.00|  537.43|  188.10|-1502.71| 1150.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612017|
|                                       OFF00090787|                                  _SP00019887_1856|    0|    0|    0|-1502.71| 1364.02|    0.00|  537.43|  188.10|-1502.71| 1364.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612018|
|                                       OFF00090787|                                  _SP00019887_1857|    0|    0|    0|-1502.71| 1578.02|    0.00|  537.43|  188.10|-1502.71| 1578.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612019|
|                                       OFF00090787|                                  _SP00019887_1858|    0|    0|    0|-1502.71| 1792.02|    0.00|  537.43|  188.10|-1502.71| 1792.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612020|
|                                       OFF00090787|                                  _SP00019887_1859|    0|    0|    0|-1502.71| 2006.02|   90.00|  209.32|  104.66|-1502.71| 2006.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612021|
|                                       OFF00090787|                                  _SP00019887_1860|    0|    0|    0|-1502.71| 2220.02|   90.00|  209.32|  104.66|-1502.71| 2220.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612022|
|                                       OFF00090787|                                _SP00019887 SP0878|    0|    0|    0| -960.71| 2006.02|   90.00|  209.32|  104.66| -960.71| 2006.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612023|
|                                       OFF00090787|                                _SP00019887 SP0877|    0|    0|    0| -960.71| 2220.02|   90.00|  209.32|  104.66| -960.71| 2220.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612024|
|                                       OFF00090787|                                  _SP00019887_1876|    0|    0|    0| -960.71| 1578.02|   90.00|  209.32|  104.66| -960.71| 1578.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612025|
|                                       OFF00090787|                                  _SP00019887_1875|    0|    0|    0| -960.71| 1364.02|   90.00|  209.32|  104.66| -960.71| 1364.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612026|
|                                       OFF00090787|                                  _SP00019887_1874|    0|    0|    0|-3128.71|  936.02|   90.00|  209.32|  104.66|-3128.71|  936.02|    0.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612027|
|                                       OFF00090787|                                  _SP00019887_1873|    0|    0|    0| -960.71| 1150.02|   90.00|  209.32|  104.66| -960.71| 1150.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612028|
|                                       OFF00090787|                                  _SP00019887_1872|    0|    0|    0| -960.71| 1792.02|    0.00|  537.43|  188.10| -960.71| 1792.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612029|
|                                       OFF00090787|                                  _SP00019887_1871|    0|    0|    0| -960.71|  936.02|   90.00|  209.32|  104.66| -960.71|  936.02|    0.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612030|
|                                       OFF00090787|                                  _SP00019887_1870|    0|    0|    0|-3128.71| 1364.02|   90.00|  209.32|  104.66|-3128.71| 1364.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612031|
|                                       OFF00090787|                                  _SP00019887_1853|    0|    0|    0|-2044.71| 2220.02|   90.00|  209.32|  104.66|-2044.71| 2220.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612015|
|                                       OFF00090787|                                  _SP00019887_1848|    0|    0|    0|-2044.71|  936.02|   90.00|  209.32|  104.66|-2044.71|  936.02|    0.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612010|
|                                       OFF00090787|                                  _SP00019887_1850|    0|    0|    0|-2044.71| 1578.02|   90.00|  209.32|  104.66|-2044.71| 1578.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612012|
|                                       OFF00090787|                                  _SP00019887_1851|    0|    0|    0|-2044.71| 1792.02|    0.00|  537.43|  188.10|-2044.71| 1792.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612013|
|                                       OFF00090787|                                  _SP00019887_1852|    0|    0|    0|-2044.71| 2006.02|   90.00|  209.32|  104.66|-2044.71| 2006.02|  180.00|  538.00|  210.00|   15.00|SLAB00000000041929|                                            612014|


14/10/2021 12:58:03.581: End update interface for slab 148122.
**************************************************
END LOG TRACE: 14/10/2021 12:58:03.581
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 13:23:32.965
**************************************************

14/10/2021 13:23:32.965: Start update interface for slab 148123.

14/10/2021 13:23:33.292: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090787|                                  _SP00019889_2172|    0|    0|    0|-3322.52|  962.59|   90.00|  209.32|  104.66|-3322.52|  962.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612032|
|                                       OFF00090787|                                  _SP00019889_2173|    0|    0|    0|-2818.52|  962.59|   90.00|  209.32|  104.66|-2818.52|  962.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612033|
|                                       OFF00090787|                                  _SP00019889_2174|    0|    0|    0|-2243.78|  962.59|   90.00|  209.32|  104.66|-2243.78|  962.59|    0.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612034|
|                                       OFF00090787|                                  _SP00019889_2175|    0|    0|    0|-1739.78|  962.59|   90.00|  209.32|  104.66|-1739.78|  962.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612035|
|                                       OFF00090787|                                  _SP00019889_2176|    0|    0|    0|-1235.78|  962.59|   90.00|  209.32|  104.66|-1235.78|  962.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612036|
|                                       OFF00090787|                                  _SP00019889_2177|    0|    0|    0|-3322.52| 1176.59|   90.00|  209.32|  104.66|-3322.52| 1176.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612037|
|                                       OFF00090787|                                  _SP00019889_2178|    0|    0|    0|-2818.52| 1176.59|   90.00|  209.32|  104.66|-2818.52| 1176.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612038|
|                                       OFF00090787|                                  _SP00019889_2179|    0|    0|    0| -777.72| 1148.95|   90.00|  419.99|  210.00| -777.72| 1148.95|  270.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612039|
|                                       OFF00090787|                                  _SP00019889_2180|    0|    0|    0|-1739.78| 1176.59|   90.00|  209.32|  104.66|-1739.78| 1176.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612040|
|                                       OFF00090787|                                  _SP00019889_2181|    0|    0|    0|-1235.78| 1176.59|   90.00|  209.32|  104.66|-1235.78| 1176.59|    0.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612041|
|                                       OFF00090787|                                  _SP00019889_2202|    0|    0|    0|-2818.52| 1390.59|    0.00|  419.99|  210.00|-2818.52| 1390.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612042|
|                                       OFF00090787|                                  _SP00019889_2203|    0|    0|    0|-3293.55| 1909.71|   90.00|  209.32|  104.66|-3293.55| 1909.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612043|
|                                       OFF00090787|                                  _SP00019889_2184|    0|    0|    0|-2243.78| 1390.59|   90.00|  209.32|  104.66|-2243.78| 1390.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612044|
|                                       OFF00090787|                                  _SP00019889_2185|    0|    0|    0|-1739.78| 1390.59|    0.00|  419.99|  210.00|-1739.78| 1390.59|    0.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612045|
|                                       OFF00090787|                                  _SP00019889_2186|    0|    0|    0|-1235.78| 1390.59|    0.00|  419.99|  210.00|-1235.78| 1390.59|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612046|
|                                       OFF00090787|                                  _SP00019889_2187|    0|    0|    0|-3293.55| 1695.71|   90.00|  209.32|  104.66|-3293.55| 1695.71|    0.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612047|
|                                       OFF00090787|                                  _SP00019889_2188|    0|    0|    0|-2789.55| 1695.71|   90.00|  209.32|  104.66|-2789.55| 1695.71|    0.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612048|
|                                       OFF00090787|                                  _SP00019889_2189|    0|    0|    0|-2285.55| 1695.71|   90.00|  209.32|  104.66|-2285.55| 1695.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612049|
|                                       OFF00090787|                                  _SP00019889_2190|    0|    0|    0|-1781.55| 1695.71|   90.00|  209.32|  104.66|-1781.55| 1695.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612050|
|                                       OFF00090787|                                  _SP00019889_2191|    0|    0|    0|-1277.55| 1695.71|   90.00|  209.32|  104.66|-1277.55| 1695.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612051|
|                                       OFF00090787|                                  _SP00019889_2192|    0|    0|    0| -777.72| 1652.95|   90.00|  419.99|  210.00| -777.72| 1652.95|   90.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612052|
|                                       OFF00090787|                                  _SP00019889_2193|    0|    0|    0|-2789.55| 1909.71|   90.00|  209.32|  104.66|-2789.55| 1909.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612053|
|                                       OFF00090787|                                  _SP00019889_2194|    0|    0|    0|-2285.55| 1909.71|   90.00|  209.32|  104.66|-2285.55| 1909.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612054|
|                                       OFF00090787|                                  _SP00019889_2195|    0|    0|    0|-1781.55| 1909.71|   90.00|  209.32|  104.66|-1781.55| 1909.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612055|
|                                       OFF00090787|                                  _SP00019889_2196|    0|    0|    0|-1277.55| 1909.71|    0.00|  419.99|  210.00|-1277.55| 1909.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612056|
|                                       OFF00090787|                                  _SP00019889_2197|    0|    0|    0|-3293.55| 2123.71|   90.00|  209.32|  104.66|-3293.55| 2123.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612057|
|                                       OFF00090787|                                  _SP00019889_2198|    0|    0|    0|-2789.55| 2123.71|   90.00|  209.32|  104.66|-2789.55| 2123.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612058|
|                                       OFF00090787|                                  _SP00019889_2199|    0|    0|    0|-2285.55| 2123.71|   90.00|  209.32|  104.66|-2285.55| 2123.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612059|
|                                       OFF00090787|                                  _SP00019889_2200|    0|    0|    0|-1781.55| 2123.71|   90.00|  209.32|  104.66|-1781.55| 2123.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612060|
|                                       OFF00090787|                                  _SP00019889_2201|    0|    0|    0|-1277.55| 2123.71|   90.00|  209.32|  104.66|-1277.55| 2123.71|  180.00|  500.00|  210.00|   15.00|SLAB00000000041930|                                            612061|


14/10/2021 13:23:33.308: End update interface for slab 148123.
**************************************************
END LOG TRACE: 14/10/2021 13:23:33.308
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 14:22:22.095
**************************************************

14/10/2021 14:22:22.095: Start update interface for slab 148124.

14/10/2021 14:22:22.625: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090787|                                  _SP00019892_2363|    0|    0|    0| -592.51| 2189.09|   90.00|  397.27|  198.63| -592.51| 2189.09|  270.00|  398.00|  210.00|   15.00|SLAB00000000041931|                                            612062|
|                                       OFF00090787|                                  _SP00019891_2362|    0|    0|    0| -592.51| 1692.09|   90.00|  587.32|  205.56| -592.51| 1692.09|   90.00|  588.00|  210.00|   15.00|SLAB00000000041931|                                            612063|
|                                       OFF00090787|                                  _SP00019891_2361|    0|    0|    0|-1081.30| 1622.07|   90.00|  209.32|  104.66|-1081.30| 1622.07|  180.00|  588.00|  210.00|   15.00|SLAB00000000041931|                                            612064|
|                                       OFF00090787|                                  _SP00019891_2360|    0|    0|    0|-1673.30| 1194.07|   90.00|  209.32|  104.66|-1673.30| 1194.07|  180.00|  588.00|  210.00|   15.00|SLAB00000000041931|                                            612065|
|                                       OFF00090787|                                  _SP00019891_2359|    0|    0|    0|-1673.30|  980.07|    0.00|  587.32|  205.56|-1673.30|  980.07|    0.00|  588.00|  210.00|   15.00|SLAB00000000041931|                                            612066|
|                                       OFF00090787|                                  _SP00019892_2358|    0|    0|    0| -774.30|  980.07|   90.00|  209.32|  104.66| -774.30|  980.07|  180.00|  398.00|  210.00|   15.00|SLAB00000000041931|                                            612067|
|                                       OFF00090787|                                  _SP00019892_2357|    0|    0|    0|-1176.30| 1194.07|   90.00|  209.32|  104.66|-1176.30| 1194.07|  180.00|  398.00|  210.00|   15.00|SLAB00000000041931|                                            612068|
